1569326216329000000;-0.0333862;-0.0114441;0.0495911
1569326216334000000;0.0276489;0.0495911;-0.0114441
1569326216339000000;0.0276489;0.110626;-0.0114441
1569326216344000000;-0.0333862;-0.0724792;-0.0114441
1569326216350000000;0.0276489;0.0495911;0.110626
1569326216355000000;0.0276489;0.0495911;0.110626
1569326216360000000;0.0276489;0.0495911;0.0495911
1569326216365000000;0.0276489;0.0495911;0.0495911
1569326216370000000;-0.0333862;-0.0114441;0.0495911
1569326216375000000;0.0276489;0.110626;0.0495911
1569326216380000000;0.0276489;0.0495911;0.0495911
1569326216386000000;-0.0333862;-0.0114441;0.110626
1569326216391000000;0.0276489;-0.0724792;-0.0114441
1569326216396000000;0.0886841;0.171661;-0.0114441
1569326216401000000;0.0276489;0.171661;-0.0724792
1569326216406000000;0.0276489;0.110626;-0.0724792
1569326216411000000;0.0886841;0.110626;0.0495911
1569326216416000000;0.0886841;-0.0114441;0.0495911
1569326216421000000;0.0886841;0.110626;0.0495911
1569326216427000000;0.0276489;-0.0114441;-0.0724792
1569326216432000000;-0.0333862;-0.19455;-0.0724792
1569326216437000000;-0.0333862;-0.133514;0.0495911
1569326216442000000;0.0276489;0.0495911;-0.0114441
1569326216447000000;0.0276489;0.0495911;0.110626
1569326216452000000;-0.0333862;-0.0114441;-0.0724792
1569326216458000000;-0.0333862;-0.0114441;-0.0724792
1569326216463000000;-0.0333862;-0.0724792;-0.0724792
1569326216468000000;-0.0333862;-0.0114441;-0.0114441
1569326216473000000;0.0276489;0.171661;0.110626
1569326216478000000;0.0276489;0.0495911;-0.0114441
1569326216483000000;-0.0333862;-0.0114441;-0.0114441
1569326216488000000;-0.0944214;-0.0724792;-0.0724792
1569326216493000000;-0.0944214;-0.0724792;-0.0724792
1569326216499000000;0.0276489;-0.0114441;-0.0724792
1569326216504000000;0.0886841;0.0495911;-0.0114441
1569326216509000000;0.0276489;0.0495911;0.110626
1569326216514000000;-0.0333862;-0.0114441;-0.0114441
1569326216519000000;-0.0333862;-0.0724792;0.0495911
1569326216524000000;-0.0944214;-0.0114441;0.0495911
1569326216529000000;0.0276489;0.0495911;-0.0724792
1569326216535000000;0.0276489;0.0495911;-0.0724792
1569326216540000000;-0.0333862;-0.0724792;0.0495911
1569326216545000000;-0.0333862;-0.0114441;-0.0724792
1569326216550000000;-0.0333862;-0.0114441;-0.0724792
1569326216555000000;0.0276489;0.0495911;0.110626
1569326216560000000;0.0276489;0.110626;-0.0114441
1569326216565000000;0.0276489;0.0495911;-0.0724792
1569326216571000000;-0.0333862;-0.0114441;-0.0724792
1569326216576000000;-0.0333862;-0.0724792;-0.0724792
1569326216581000000;-0.0333862;-0.0114441;-0.0724792
1569326216586000000;0.0276489;0.0495911;-0.0114441
1569326216591000000;-0.0333862;-0.0114441;-0.0724792
1569326216596000000;0.0276489;0.0495911;-0.133514
1569326216601000000;0.0276489;0.110626;-0.0724792
1569326216606000000;-0.0333862;-0.133514;0.0495911
1569326216612000000;0.0276489;0.0495911;-0.133514
1569326216617000000;-0.0333862;-0.0114441;-0.133514
1569326216622000000;0.0276489;0.110626;-0.133514
1569326216627000000;-0.0333862;-0.0114441;-0.0724792
1569326216632000000;0.0276489;-0.0724792;-0.133514
1569326216637000000;-0.0333862;-0.0724792;0.0495911
1569326216643000000;0.0886841;0.0495911;-0.0114441
1569326216648000000;0.0276489;-0.0114441;-0.0114441
1569326216653000000;0.0276489;0.0495911;-0.0724792
1569326216658000000;0.0276489;0.0495911;0.110626
1569326216663000000;0.0276489;0.110626;-0.0724792
1569326216668000000;0.0276489;0.110626;-0.0114441
1569326216674000000;0.0276489;0.171661;-0.0724792
1569326216679000000;0.0276489;0.0495911;-0.0724792
1569326216684000000;0.0276489;0.0495911;0.110626
1569326216689000000;0.0276489;0.110626;-0.0114441
