1568884751854000000;-0.103958;-0.087738;-0.101089
1568884751860000000;-0.042923;-0.087738;0.0209808
1568884751865000000;0.0181122;-0.087738;-0.101089
1568884751870000000;0.0181122;0.0343323;-0.101089
1568884751875000000;0.0181122;0.0953674;-0.0400543
1568884751880000000;0.0181122;-0.0267029;-0.0400543
1568884751885000000;0.0181122;-0.0267029;-0.0400543
1568884751890000000;0.140182;0.0343323;-0.0400543
1568884751895000000;0.0791473;0.0343323;-0.0400543
1568884751900000000;-0.042923;-0.0267029;0.0209808
1568884751906000000;0.0181122;0.0343323;0.0209808
1568884751911000000;0.0181122;0.0953674;-0.101089
1568884751916000000;0.0181122;0.0343323;0.0209808
1568884751921000000;-0.0324249;0.0400543;-0.0295715
1568884751926000000;-0.0934601;-0.0209808;-0.0295715
1568884751931000000;0.0286102;0.0400543;0.153534
1568884751936000000;0.0286102;0.0400543;0.0924988
1568884751941000000;0.0896454;-0.082016;-0.0295715
1568884751946000000;-0.0324249;-0.0209808;0.0314636
1568884751952000000;-0.0324249;0.0400543;-0.0295715
1568884751957000000;0.0286102;0.101089;-0.0295715
1568884751962000000;-0.0324249;-0.0209808;-0.151642
1568884751967000000;0.0286102;0.0400543;-0.0906067
1568884751972000000;0.0286102;0.0400543;-0.0295715
1568884751977000000;-0.0324249;-0.0209808;0.0314636
1568884751982000000;0.0896454;0.0400543;0.0314636
1568884751988000000;0.0286102;0.0400543;-0.0295715
1568884751993000000;0.0286102;-0.082016;-0.0906067
1568884751998000000;-0.0324249;-0.143051;0.0314636
1568884752003000000;-0.0324249;-0.0209808;0.0314636
1568884752008000000;0.0286102;0.0400543;-0.0295715
1568884752013000000;0.0286102;0.0400543;0.0924988
1568884752018000000;-0.0324249;-0.082016;0.0924988
1568884752023000000;0.0286102;0.0400543;-0.0295715
1568884752029000000;0.0896454;0.101089;0.0924988
1568884752034000000;0.0286102;0.101089;-0.0295715
1568884752039000000;0.0896454;0.0400543;0.0314636
1568884752044000000;0.0896454;0.0400543;0.0314636
1568884752049000000;0.150681;0.0400543;-0.0295715
1568884752054000000;0.150681;0.0400543;-0.0295715
1568884752060000000;-0.0324249;0.101089;0.0924988
1568884752065000000;-0.0324249;-0.0209808;-0.0295715
1568884752070000000;0.0286102;0.0400543;-0.151642
1568884752075000000;-0.0324249;-0.143051;-0.151642
1568884752080000000;0.0286102;0.0400543;-0.0295715
1568884752085000000;0.0286102;-0.0209808;0.0924988
1568884752091000000;-0.0324249;-0.082016;-0.0295715
1568884752096000000;-0.0934601;-0.0209808;-0.0295715
1568884752101000000;-0.0324249;-0.082016;0.0314636
1568884752106000000;-0.0324249;-0.0209808;0.0924988
1568884752111000000;-0.0324249;-0.0209808;-0.0906067
1568884752116000000;0.0286102;0.0400543;-0.0906067
1568884752121000000;-0.0324249;-0.082016;-0.0295715
1568884752127000000;-0.0324249;-0.0209808;-0.0295715
1568884752132000000;-0.0324249;-0.143051;0.0924988
1568884752137000000;-0.0324249;-0.143051;0.0314636
1568884752142000000;-0.0324249;-0.143051;0.0314636
1568884752147000000;-0.0324249;-0.0209808;0.0924988
1568884752152000000;-0.0324249;-0.0209808;0.0314636
